441  [main] TRACE o.s.test.context.TestContextManager -- Registering TestExecutionListener: org.springframework.test.context.event.ApplicationEventsTestExecutionListener
441  [main] TRACE o.s.test.context.TestContextManager -- Registering TestExecutionListener: org.springframework.test.context.bean.override.BeanOverrideTestExecutionListener
441  [main] TRACE o.s.test.context.TestContextManager -- Registering TestExecutionListener: org.springframework.test.context.support.DependencyInjectionTestExecutionListener
441  [main] TRACE o.s.test.context.TestContextManager -- Registering TestExecutionListener: org.springframework.test.context.support.DirtiesContextTestExecutionListener
441  [main] TRACE o.s.test.context.TestContextManager -- Registering TestExecutionListener: org.springframework.test.context.support.CommonCachesTestExecutionListener
441  [main] TRACE o.s.test.context.TestContextManager -- Registering TestExecutionListener: org.springframework.test.context.event.EventPublishingTestExecutionListener
442  [main] TRACE o.s.test.context.TestContextManager -- Registering TestExecutionListener: org.springframework.test.context.bean.override.mockito.MockitoResetTestExecutionListener
443  [main] TRACE o.s.test.context.TestContextManager -- beforeTestClass(): class [com.ssafy.live.accessory.AccessoryTest]
444  [main] TRACE o.s.t.c.s.DirtiesContextBeforeModesTestExecutionListener -- Before test class: context [DefaultTestContext@64bce832 testClass = com.ssafy.live.accessory.AccessoryTest, testInstance = null, testMethod = null, testException = null, mergedContextConfiguration = [MergedContextConfiguration@764faa6 testClass = com.ssafy.live.accessory.AccessoryTest, locations = [], classes = [accessory.AccessoryConfig], contextInitializerClasses = [], activeProfiles = [], propertySourceDescriptors = [], propertySourceProperties = [], contextCustomizers = [org.springframework.test.context.support.DynamicPropertiesContextCustomizer@0], contextLoader = org.springframework.test.context.support.DelegatingSmartContextLoader, parent = null], attributes = {}], class annotated with @DirtiesContext [false] with mode [null]
456  [main] TRACE o.s.test.context.TestContextManager -- prepareTestInstance(): instance [com.ssafy.live.accessory.AccessoryTest@55493582]
458  [main] TRACE o.s.t.c.s.DependencyInjectionTestExecutionListener -- Performing dependency injection for test context [DefaultTestContext@64bce832 testClass = com.ssafy.live.accessory.AccessoryTest, testInstance = com.ssafy.live.accessory.AccessoryTest@55493582, testMethod = null, testException = null, mergedContextConfiguration = [MergedContextConfiguration@764faa6 testClass = com.ssafy.live.accessory.AccessoryTest, locations = [], classes = [accessory.AccessoryConfig], contextInitializerClasses = [], activeProfiles = [], propertySourceDescriptors = [], propertySourceProperties = [], contextCustomizers = [org.springframework.test.context.support.DynamicPropertiesContextCustomizer@0], contextLoader = org.springframework.test.context.support.DelegatingSmartContextLoader, parent = null], attributes = {"org.springframework.test.context.event.ApplicationEventsTestExecutionListener.recordApplicationEvents" -> false}]
459  [main] TRACE o.s.t.c.s.AbstractDelegatingSmartContextLoader -- Delegating to AnnotationConfigContextLoader to load context for [MergedContextConfiguration@764faa6 testClass = com.ssafy.live.accessory.AccessoryTest, locations = [], classes = [accessory.AccessoryConfig], contextInitializerClasses = [], activeProfiles = [], propertySourceDescriptors = [], propertySourceProperties = [], contextCustomizers = [org.springframework.test.context.support.DynamicPropertiesContextCustomizer@0], contextLoader = org.springframework.test.context.support.DelegatingSmartContextLoader, parent = null]
459  [main] TRACE o.s.t.c.s.AbstractGenericContextLoader -- Loading ApplicationContext for [MergedContextConfiguration@764faa6 testClass = com.ssafy.live.accessory.AccessoryTest, locations = [], classes = [accessory.AccessoryConfig], contextInitializerClasses = [], activeProfiles = [], propertySourceDescriptors = [], propertySourceProperties = [], contextCustomizers = [org.springframework.test.context.support.DynamicPropertiesContextCustomizer@0], contextLoader = org.springframework.test.context.support.DelegatingSmartContextLoader, parent = null]
504  [main] DEBUG o.s.core.env.StandardEnvironment -- Activating profiles []
505  [main] DEBUG o.s.t.c.s.AnnotationConfigContextLoader -- Registering component classes: [accessory.AccessoryConfig]
542  [main] TRACE o.s.c.s.GenericApplicationContext -- Refreshing org.springframework.context.support.GenericApplicationContext@53de625d, started on Thu Apr 17 10:40:18 KST 2025
557  [main] DEBUG o.s.b.f.s.DefaultListableBeanFactory -- Creating shared instance of singleton bean 'org.springframework.context.annotation.internalConfigurationAnnotationProcessor'
557  [main] TRACE o.s.b.f.s.DefaultListableBeanFactory -- Creating instance of bean 'org.springframework.context.annotation.internalConfigurationAnnotationProcessor'
579  [main] TRACE o.s.b.f.s.DefaultListableBeanFactory -- Eagerly caching bean 'org.springframework.context.annotation.internalConfigurationAnnotationProcessor' to allow for resolving potential circular references
582  [main] TRACE o.s.b.f.s.DefaultListableBeanFactory -- Finished creating instance of bean 'org.springframework.context.annotation.internalConfigurationAnnotationProcessor'
609  [main] DEBUG o.s.b.f.s.DefaultListableBeanFactory -- Creating shared instance of singleton bean 'org.springframework.context.event.internalEventListenerProcessor'
609  [main] TRACE o.s.b.f.s.DefaultListableBeanFactory -- Creating instance of bean 'org.springframework.context.event.internalEventListenerProcessor'
613  [main] TRACE o.s.b.f.s.DefaultListableBeanFactory -- Eagerly caching bean 'org.springframework.context.event.internalEventListenerProcessor' to allow for resolving potential circular references
614  [main] TRACE o.s.b.f.s.DefaultListableBeanFactory -- Finished creating instance of bean 'org.springframework.context.event.internalEventListenerProcessor'
615  [main] DEBUG o.s.b.f.s.DefaultListableBeanFactory -- Creating shared instance of singleton bean 'org.springframework.context.event.internalEventListenerFactory'
615  [main] TRACE o.s.b.f.s.DefaultListableBeanFactory -- Creating instance of bean 'org.springframework.context.event.internalEventListenerFactory'
616  [main] TRACE o.s.b.f.s.DefaultListableBeanFactory -- Eagerly caching bean 'org.springframework.context.event.internalEventListenerFactory' to allow for resolving potential circular references
616  [main] TRACE o.s.b.f.s.DefaultListableBeanFactory -- Finished creating instance of bean 'org.springframework.context.event.internalEventListenerFactory'
617  [main] DEBUG o.s.b.f.s.DefaultListableBeanFactory -- Creating shared instance of singleton bean 'org.springframework.context.annotation.internalAutowiredAnnotationProcessor'
617  [main] TRACE o.s.b.f.s.DefaultListableBeanFactory -- Creating instance of bean 'org.springframework.context.annotation.internalAutowiredAnnotationProcessor'
619  [main] TRACE o.s.b.f.s.DefaultListableBeanFactory -- Eagerly caching bean 'org.springframework.context.annotation.internalAutowiredAnnotationProcessor' to allow for resolving potential circular references
620  [main] TRACE o.s.b.f.s.DefaultListableBeanFactory -- Finished creating instance of bean 'org.springframework.context.annotation.internalAutowiredAnnotationProcessor'
622  [main] TRACE o.s.c.s.GenericApplicationContext -- No 'messageSource' bean, using [Empty MessageSource]
624  [main] TRACE o.s.c.s.GenericApplicationContext -- No 'applicationEventMulticaster' bean, using [SimpleApplicationEventMulticaster]
624  [main] DEBUG o.s.b.f.s.DefaultListableBeanFactory -- Creating shared instance of singleton bean 'org.springframework.test.context.support.internalDynamicPropertyRegistrarBeanInitializer'
624  [main] TRACE o.s.b.f.s.DefaultListableBeanFactory -- Creating instance of bean 'org.springframework.test.context.support.internalDynamicPropertyRegistrarBeanInitializer'
628  [main] TRACE o.s.b.f.s.DefaultListableBeanFactory -- Eagerly caching bean 'org.springframework.test.context.support.internalDynamicPropertyRegistrarBeanInitializer' to allow for resolving potential circular references
628  [main] TRACE o.s.b.f.s.DefaultListableBeanFactory -- Finished creating instance of bean 'org.springframework.test.context.support.internalDynamicPropertyRegistrarBeanInitializer'
629  [main] TRACE o.s.b.f.s.DefaultListableBeanFactory -- Pre-instantiating singletons in org.springframework.beans.factory.support.DefaultListableBeanFactory@47a86fbb: defining beans [org.springframework.context.annotation.internalConfigurationAnnotationProcessor,org.springframework.context.annotation.internalAutowiredAnnotationProcessor,org.springframework.context.event.internalEventListenerProcessor,org.springframework.context.event.internalEventListenerFactory,accessoryConfig,org.springframework.test.context.support.internalDynamicPropertyRegistrarBeanInitializer]; root of factory hierarchy
629  [main] TRACE o.s.b.f.s.DefaultListableBeanFactory -- Returning cached instance of singleton bean 'org.springframework.context.annotation.internalConfigurationAnnotationProcessor'
629  [main] TRACE o.s.b.f.s.DefaultListableBeanFactory -- Returning cached instance of singleton bean 'org.springframework.context.annotation.internalAutowiredAnnotationProcessor'
629  [main] TRACE o.s.b.f.s.DefaultListableBeanFactory -- Returning cached instance of singleton bean 'org.springframework.context.event.internalEventListenerProcessor'
629  [main] TRACE o.s.b.f.s.DefaultListableBeanFactory -- Returning cached instance of singleton bean 'org.springframework.context.event.internalEventListenerFactory'
629  [main] DEBUG o.s.b.f.s.DefaultListableBeanFactory -- Creating shared instance of singleton bean 'accessoryConfig'
629  [main] TRACE o.s.b.f.s.DefaultListableBeanFactory -- Creating instance of bean 'accessoryConfig'
630  [main] TRACE o.s.b.f.s.DefaultListableBeanFactory -- Eagerly caching bean 'accessoryConfig' to allow for resolving potential circular references
630  [main] TRACE o.s.b.f.s.DefaultListableBeanFactory -- Finished creating instance of bean 'accessoryConfig'
630  [main] TRACE o.s.b.f.s.DefaultListableBeanFactory -- Returning cached instance of singleton bean 'org.springframework.test.context.support.internalDynamicPropertyRegistrarBeanInitializer'
632  [main] TRACE o.s.c.e.EventListenerMethodProcessor -- No @EventListener annotations found on bean class: accessory.AccessoryConfig
635  [main] TRACE o.s.c.i.s.SpringFactoriesLoader -- Loaded [org.springframework.beans.BeanInfoFactory] names: []
638  [main] TRACE o.s.c.s.GenericApplicationContext -- No 'lifecycleProcessor' bean, using [DefaultLifecycleProcessor]
638  [main] TRACE o.s.b.f.s.DefaultListableBeanFactory -- Returning cached instance of singleton bean 'lifecycleProcessor'
641  [main] TRACE o.s.t.c.c.DefaultCacheAwareContextLoaderDelegate -- Storing ApplicationContext [1407083101] in cache under key [MergedContextConfiguration@764faa6 testClass = com.ssafy.live.accessory.AccessoryTest, locations = [], classes = [accessory.AccessoryConfig], contextInitializerClasses = [], activeProfiles = [], propertySourceDescriptors = [], propertySourceProperties = [], contextCustomizers = [org.springframework.test.context.support.DynamicPropertiesContextCustomizer@0], contextLoader = org.springframework.test.context.support.DelegatingSmartContextLoader, parent = null]
641  [main] DEBUG o.s.test.context.cache -- Spring test ApplicationContext cache statistics: [DefaultContextCache@4fbda97b size = 1, maxSize = 32, parentContextCount = 0, hitCount = 0, missCount = 1, failureCount = 0]
653  [main] WARN  o.s.test.context.TestContextManager -- Caught exception while allowing TestExecutionListener [org.springframework.test.context.support.DependencyInjectionTestExecutionListener] to prepare test instance [com.ssafy.live.accessory.AccessoryTest@55493582]
org.springframework.beans.factory.UnsatisfiedDependencyException: Error creating bean with name 'com.ssafy.live.accessory.AccessoryTest': Unsatisfied dependency expressed through field 'bag': No qualifying bean of type 'accessory.Bag' available: expected at least 1 bean which qualifies as autowire candidate. Dependency annotations: {@org.springframework.beans.factory.annotation.Autowired(required=true)}
	at org.springframework.beans.factory.annotation.AutowiredAnnotationBeanPostProcessor$AutowiredFieldElement.resolveFieldValue(AutowiredAnnotationBeanPostProcessor.java:788)
	at org.springframework.beans.factory.annotation.AutowiredAnnotationBeanPostProcessor$AutowiredFieldElement.inject(AutowiredAnnotationBeanPostProcessor.java:768)
	at org.springframework.beans.factory.annotation.InjectionMetadata.inject(InjectionMetadata.java:146)
	at org.springframework.beans.factory.annotation.AutowiredAnnotationBeanPostProcessor.postProcessProperties(AutowiredAnnotationBeanPostProcessor.java:509)
	at org.springframework.beans.factory.support.AbstractAutowireCapableBeanFactory.populateBean(AbstractAutowireCapableBeanFactory.java:1445)
	at org.springframework.beans.factory.support.AbstractAutowireCapableBeanFactory.autowireBeanProperties(AbstractAutowireCapableBeanFactory.java:399)
	at org.springframework.test.context.support.DependencyInjectionTestExecutionListener.injectDependencies(DependencyInjectionTestExecutionListener.java:156)
	at org.springframework.test.context.support.DependencyInjectionTestExecutionListener.prepareTestInstance(DependencyInjectionTestExecutionListener.java:111)
	at org.springframework.test.context.TestContextManager.prepareTestInstance(TestContextManager.java:260)
	at org.springframework.test.context.junit.jupiter.SpringExtension.postProcessTestInstance(SpringExtension.java:160)
	at org.junit.jupiter.engine.descriptor.ClassBasedTestDescriptor.lambda$invokeTestInstancePostProcessors$10(ClassBasedTestDescriptor.java:383)
	at org.junit.jupiter.engine.descriptor.ClassBasedTestDescriptor.executeAndMaskThrowable(ClassBasedTestDescriptor.java:388)
	at org.junit.jupiter.engine.descriptor.ClassBasedTestDescriptor.lambda$invokeTestInstancePostProcessors$11(ClassBasedTestDescriptor.java:382)
	at java.base/java.util.stream.ForEachOps$ForEachOp$OfRef.accept(ForEachOps.java:184)
	at java.base/java.util.stream.ReferencePipeline$3$1.accept(ReferencePipeline.java:197)
	at java.base/java.util.stream.ReferencePipeline$2$1.accept(ReferencePipeline.java:179)
	at java.base/java.util.stream.ReferencePipeline$3$1.accept(ReferencePipeline.java:197)
	at java.base/java.util.ArrayList$ArrayListSpliterator.forEachRemaining(ArrayList.java:1708)
	at java.base/java.util.stream.AbstractPipeline.copyInto(AbstractPipeline.java:509)
	at java.base/java.util.stream.AbstractPipeline.wrapAndCopyInto(AbstractPipeline.java:499)
	at java.base/java.util.stream.ForEachOps$ForEachOp.evaluateSequential(ForEachOps.java:151)
	at java.base/java.util.stream.ForEachOps$ForEachOp$OfRef.evaluateSequential(ForEachOps.java:174)
	at java.base/java.util.stream.AbstractPipeline.evaluate(AbstractPipeline.java:234)
	at java.base/java.util.stream.ReferencePipeline.forEach(ReferencePipeline.java:596)
	at org.junit.jupiter.engine.descriptor.ClassBasedTestDescriptor.invokeTestInstancePostProcessors(ClassBasedTestDescriptor.java:382)
	at org.junit.jupiter.engine.descriptor.ClassBasedTestDescriptor.lambda$instantiateAndPostProcessTestInstance$6(ClassBasedTestDescriptor.java:293)
	at org.junit.platform.engine.support.hierarchical.ThrowableCollector.execute(ThrowableCollector.java:73)
	at org.junit.jupiter.engine.descriptor.ClassBasedTestDescriptor.instantiateAndPostProcessTestInstance(ClassBasedTestDescriptor.java:292)
	at org.junit.jupiter.engine.descriptor.ClassBasedTestDescriptor.lambda$testInstancesProvider$4(ClassBasedTestDescriptor.java:281)
	at java.base/java.util.Optional.orElseGet(Optional.java:364)
	at org.junit.jupiter.engine.descriptor.ClassBasedTestDescriptor.lambda$testInstancesProvider$5(ClassBasedTestDescriptor.java:280)
	at org.junit.jupiter.engine.execution.TestInstancesProvider.getTestInstances(TestInstancesProvider.java:27)
	at org.junit.jupiter.engine.descriptor.TestMethodTestDescriptor.lambda$prepare$0(TestMethodTestDescriptor.java:112)
	at org.junit.platform.engine.support.hierarchical.ThrowableCollector.execute(ThrowableCollector.java:73)
	at org.junit.jupiter.engine.descriptor.TestMethodTestDescriptor.prepare(TestMethodTestDescriptor.java:111)
	at org.junit.jupiter.engine.descriptor.TestMethodTestDescriptor.prepare(TestMethodTestDescriptor.java:69)
	at org.junit.platform.engine.support.hierarchical.NodeTestTask.lambda$prepare$2(NodeTestTask.java:128)
	at org.junit.platform.engine.support.hierarchical.ThrowableCollector.execute(ThrowableCollector.java:73)
	at org.junit.platform.engine.support.hierarchical.NodeTestTask.prepare(NodeTestTask.java:128)
	at org.junit.platform.engine.support.hierarchical.NodeTestTask.execute(NodeTestTask.java:95)
	at java.base/java.util.ArrayList.forEach(ArrayList.java:1596)
	at org.junit.platform.engine.support.hierarchical.SameThreadHierarchicalTestExecutorService.invokeAll(SameThreadHierarchicalTestExecutorService.java:41)
	at org.junit.platform.engine.support.hierarchical.NodeTestTask.lambda$executeRecursively$6(NodeTestTask.java:160)
	at org.junit.platform.engine.support.hierarchical.ThrowableCollector.execute(ThrowableCollector.java:73)
	at org.junit.platform.engine.support.hierarchical.NodeTestTask.lambda$executeRecursively$8(NodeTestTask.java:146)
	at org.junit.platform.engine.support.hierarchical.Node.around(Node.java:137)
	at org.junit.platform.engine.support.hierarchical.NodeTestTask.lambda$executeRecursively$9(NodeTestTask.java:144)
	at org.junit.platform.engine.support.hierarchical.ThrowableCollector.execute(ThrowableCollector.java:73)
	at org.junit.platform.engine.support.hierarchical.NodeTestTask.executeRecursively(NodeTestTask.java:143)
	at org.junit.platform.engine.support.hierarchical.NodeTestTask.execute(NodeTestTask.java:100)
	at java.base/java.util.ArrayList.forEach(ArrayList.java:1596)
	at org.junit.platform.engine.support.hierarchical.SameThreadHierarchicalTestExecutorService.invokeAll(SameThreadHierarchicalTestExecutorService.java:41)
	at org.junit.platform.engine.support.hierarchical.NodeTestTask.lambda$executeRecursively$6(NodeTestTask.java:160)
	at org.junit.platform.engine.support.hierarchical.ThrowableCollector.execute(ThrowableCollector.java:73)
	at org.junit.platform.engine.support.hierarchical.NodeTestTask.lambda$executeRecursively$8(NodeTestTask.java:146)
	at org.junit.platform.engine.support.hierarchical.Node.around(Node.java:137)
	at org.junit.platform.engine.support.hierarchical.NodeTestTask.lambda$executeRecursively$9(NodeTestTask.java:144)
	at org.junit.platform.engine.support.hierarchical.ThrowableCollector.execute(ThrowableCollector.java:73)
	at org.junit.platform.engine.support.hierarchical.NodeTestTask.executeRecursively(NodeTestTask.java:143)
	at org.junit.platform.engine.support.hierarchical.NodeTestTask.execute(NodeTestTask.java:100)
	at org.junit.platform.engine.support.hierarchical.SameThreadHierarchicalTestExecutorService.submit(SameThreadHierarchicalTestExecutorService.java:35)
	at org.junit.platform.engine.support.hierarchical.HierarchicalTestExecutor.execute(HierarchicalTestExecutor.java:57)
	at org.junit.platform.engine.support.hierarchical.HierarchicalTestEngine.execute(HierarchicalTestEngine.java:54)
	at org.junit.platform.launcher.core.EngineExecutionOrchestrator.execute(EngineExecutionOrchestrator.java:201)
	at org.junit.platform.launcher.core.EngineExecutionOrchestrator.execute(EngineExecutionOrchestrator.java:170)
	at org.junit.platform.launcher.core.EngineExecutionOrchestrator.execute(EngineExecutionOrchestrator.java:94)
	at org.junit.platform.launcher.core.EngineExecutionOrchestrator.lambda$execute$0(EngineExecutionOrchestrator.java:59)
	at org.junit.platform.launcher.core.EngineExecutionOrchestrator.withInterceptedStreams(EngineExecutionOrchestrator.java:142)
	at org.junit.platform.launcher.core.EngineExecutionOrchestrator.execute(EngineExecutionOrchestrator.java:58)
	at org.junit.platform.launcher.core.DefaultLauncher.execute(DefaultLauncher.java:103)
	at org.junit.platform.launcher.core.DefaultLauncher.execute(DefaultLauncher.java:94)
	at org.junit.platform.launcher.core.DelegatingLauncher.execute(DelegatingLauncher.java:52)
	at org.junit.platform.launcher.core.InterceptingLauncher.lambda$execute$2(InterceptingLauncher.java:47)
	at org.junit.platform.launcher.core.ClasspathAlignmentCheckingLauncherInterceptor.intercept(ClasspathAlignmentCheckingLauncherInterceptor.java:25)
	at org.junit.platform.launcher.core.InterceptingLauncher.execute(InterceptingLauncher.java:46)
	at org.junit.platform.launcher.core.DelegatingLauncher.execute(DelegatingLauncher.java:52)
	at org.junit.platform.launcher.core.SessionPerRequestLauncher.execute(SessionPerRequestLauncher.java:70)
	at org.eclipse.jdt.internal.junit5.runner.JUnit5TestReference.run(JUnit5TestReference.java:100)
	at org.eclipse.jdt.internal.junit.runner.TestExecution.run(TestExecution.java:40)
	at org.eclipse.jdt.internal.junit.runner.RemoteTestRunner.runTests(RemoteTestRunner.java:530)
	at org.eclipse.jdt.internal.junit.runner.RemoteTestRunner.runTests(RemoteTestRunner.java:758)
	at org.eclipse.jdt.internal.junit.runner.RemoteTestRunner.run(RemoteTestRunner.java:453)
	at org.eclipse.jdt.internal.junit.runner.RemoteTestRunner.main(RemoteTestRunner.java:211)
Caused by: org.springframework.beans.factory.NoSuchBeanDefinitionException: No qualifying bean of type 'accessory.Bag' available: expected at least 1 bean which qualifies as autowire candidate. Dependency annotations: {@org.springframework.beans.factory.annotation.Autowired(required=true)}
	at org.springframework.beans.factory.support.DefaultListableBeanFactory.raiseNoMatchingBeanFound(DefaultListableBeanFactory.java:2207)
	at org.springframework.beans.factory.support.DefaultListableBeanFactory.doResolveDependency(DefaultListableBeanFactory.java:1630)
	at org.springframework.beans.factory.support.DefaultListableBeanFactory.resolveDependency(DefaultListableBeanFactory.java:1555)
	at org.springframework.beans.factory.annotation.AutowiredAnnotationBeanPostProcessor$AutowiredFieldElement.resolveFieldValue(AutowiredAnnotationBeanPostProcessor.java:785)
	... 82 common frames omitted
683  [main] TRACE o.s.test.context.TestContextManager -- afterTestClass(): class [com.ssafy.live.accessory.AccessoryTest]
684  [main] TRACE o.s.t.c.c.DefaultCacheAwareContextLoaderDelegate -- Retrieved ApplicationContext [1407083101] from cache with key [MergedContextConfiguration@764faa6 testClass = com.ssafy.live.accessory.AccessoryTest, locations = [], classes = [accessory.AccessoryConfig], contextInitializerClasses = [], activeProfiles = [], propertySourceDescriptors = [], propertySourceProperties = [], contextCustomizers = [org.springframework.test.context.support.DynamicPropertiesContextCustomizer@0], contextLoader = org.springframework.test.context.support.DelegatingSmartContextLoader, parent = null]
684  [main] DEBUG o.s.test.context.cache -- Spring test ApplicationContext cache statistics: [DefaultContextCache@4fbda97b size = 1, maxSize = 32, parentContextCount = 0, hitCount = 1, missCount = 1, failureCount = 0]
684  [main] TRACE o.s.t.c.c.DefaultCacheAwareContextLoaderDelegate -- Retrieved ApplicationContext [1407083101] from cache with key [MergedContextConfiguration@764faa6 testClass = com.ssafy.live.accessory.AccessoryTest, locations = [], classes = [accessory.AccessoryConfig], contextInitializerClasses = [], activeProfiles = [], propertySourceDescriptors = [], propertySourceProperties = [], contextCustomizers = [org.springframework.test.context.support.DynamicPropertiesContextCustomizer@0], contextLoader = org.springframework.test.context.support.DelegatingSmartContextLoader, parent = null]
684  [main] DEBUG o.s.test.context.cache -- Spring test ApplicationContext cache statistics: [DefaultContextCache@4fbda97b size = 1, maxSize = 32, parentContextCount = 0, hitCount = 2, missCount = 1, failureCount = 0]
686  [main] TRACE o.s.t.c.s.DirtiesContextTestExecutionListener -- After test class: context [DefaultTestContext@64bce832 testClass = com.ssafy.live.accessory.AccessoryTest, testInstance = null, testMethod = null, testException = null, mergedContextConfiguration = [MergedContextConfiguration@764faa6 testClass = com.ssafy.live.accessory.AccessoryTest, locations = [], classes = [accessory.AccessoryConfig], contextInitializerClasses = [], activeProfiles = [], propertySourceDescriptors = [], propertySourceProperties = [], contextCustomizers = [org.springframework.test.context.support.DynamicPropertiesContextCustomizer@0], contextLoader = org.springframework.test.context.support.DelegatingSmartContextLoader, parent = null], attributes = {"org.springframework.test.context.event.ApplicationEventsTestExecutionListener.recordApplicationEvents" -> false}], class annotated with @DirtiesContext [false] with mode [null]
697  [SpringContextShutdownHook] DEBUG o.s.c.s.GenericApplicationContext -- Closing org.springframework.context.support.GenericApplicationContext@53de625d, started on Thu Apr 17 10:40:18 KST 2025
697  [SpringContextShutdownHook] TRACE o.s.b.f.s.DefaultListableBeanFactory -- Returning cached instance of singleton bean 'lifecycleProcessor'
698  [SpringContextShutdownHook] TRACE o.s.b.f.s.DefaultListableBeanFactory -- Destroying singletons in org.springframework.beans.factory.support.DefaultListableBeanFactory@47a86fbb: defining beans [org.springframework.context.annotation.internalConfigurationAnnotationProcessor,org.springframework.context.annotation.internalAutowiredAnnotationProcessor,org.springframework.context.event.internalEventListenerProcessor,org.springframework.context.event.internalEventListenerFactory,accessoryConfig,org.springframework.test.context.support.internalDynamicPropertyRegistrarBeanInitializer]; root of factory hierarchy
282  [main] TRACE o.s.test.context.BootstrapUtils -- Instantiating CacheAwareContextLoaderDelegate from class [org.springframework.test.context.cache.DefaultCacheAwareContextLoaderDelegate]
309  [main] TRACE o.s.c.i.s.SpringFactoriesLoader -- Loaded [org.springframework.test.context.ApplicationContextFailureProcessor] names: []
311  [main] TRACE o.s.t.c.u.TestContextSpringFactoriesUtils -- Loaded ApplicationContextFailureProcessor implementations from location [META-INF/spring.factories]: []
313  [main] TRACE o.s.test.context.BootstrapUtils -- Instantiating BootstrapContext using constructor [public org.springframework.test.context.support.DefaultBootstrapContext(java.lang.Class,org.springframework.test.context.CacheAwareContextLoaderDelegate)]
347  [main] TRACE o.s.test.context.BootstrapUtils -- Instantiating TestContextBootstrapper for test class [com.ssafy.live.accessory.AccessoryTest] from class [org.springframework.test.context.support.DefaultTestContextBootstrapper]
359  [main] TRACE o.s.t.c.support.ContextLoaderUtils -- Retrieved @ContextConfiguration [@org.springframework.test.context.ContextConfiguration(classes={accessory.AccessoryConfig.class}, inheritInitializers=true, inheritLocations=true, initializers={}, loader=org.springframework.test.context.ContextLoader.class, locations={}, name="", value={})] for declaring class [com.ssafy.live.accessory.AccessoryTest].
365  [main] TRACE o.s.t.c.support.ContextLoaderUtils -- Resolved context configuration attributes: [ContextConfigurationAttributes@20435c40 declaringClass = com.ssafy.live.accessory.AccessoryTest, classes = [accessory.AccessoryConfig], locations = [], inheritLocations = true, initializers = [], inheritInitializers = true, name = null, contextLoaderClass = org.springframework.test.context.ContextLoader]
366  [main] TRACE o.s.t.c.s.DefaultTestContextBootstrapper -- Resolving ContextLoader for context configuration attributes [ContextConfigurationAttributes@20435c40 declaringClass = com.ssafy.live.accessory.AccessoryTest, classes = [accessory.AccessoryConfig], locations = [], inheritLocations = true, initializers = [], inheritInitializers = true, name = null, contextLoaderClass = org.springframework.test.context.ContextLoader]
369  [main] TRACE o.s.t.c.s.DefaultTestContextBootstrapper -- Using ContextLoader class [org.springframework.test.context.support.DelegatingSmartContextLoader] for test class [com.ssafy.live.accessory.AccessoryTest]
375  [main] TRACE o.s.t.c.s.DefaultTestContextBootstrapper -- Processing locations and classes for context configuration attributes [ContextConfigurationAttributes@20435c40 declaringClass = com.ssafy.live.accessory.AccessoryTest, classes = [accessory.AccessoryConfig], locations = [], inheritLocations = true, initializers = [], inheritInitializers = true, name = null, contextLoaderClass = org.springframework.test.context.ContextLoader]
376  [main] TRACE o.s.t.c.s.AbstractDelegatingSmartContextLoader -- Delegating to AnnotationConfigContextLoader to process context configuration [ContextConfigurationAttributes@20435c40 declaringClass = com.ssafy.live.accessory.AccessoryTest, classes = [accessory.AccessoryConfig], locations = [], inheritLocations = true, initializers = [], inheritInitializers = true, name = null, contextLoaderClass = org.springframework.test.context.ContextLoader]
377  [main] TRACE o.s.t.c.s.DefaultTestContextBootstrapper -- @ContextCustomizerFactories is not present for class [com.ssafy.live.accessory.AccessoryTest]
377  [main] TRACE o.s.c.i.s.SpringFactoriesLoader -- Loaded [org.springframework.test.context.ContextCustomizerFactory] names: [org.springframework.test.context.bean.override.BeanOverrideContextCustomizerFactory, org.springframework.test.context.web.socket.MockServerContainerContextCustomizerFactory, org.springframework.test.context.support.DynamicPropertiesContextCustomizerFactory]
385  [main] TRACE o.s.t.c.u.TestContextSpringFactoriesUtils -- Loaded ContextCustomizerFactory implementations from location [META-INF/spring.factories]: [org.springframework.test.context.bean.override.BeanOverrideContextCustomizerFactory, org.springframework.test.context.web.socket.MockServerContainerContextCustomizerFactory, org.springframework.test.context.support.DynamicPropertiesContextCustomizerFactory]
388  [main] TRACE o.s.t.c.s.DefaultTestContextBootstrapper -- Using ContextCustomizerFactory implementations for test class [com.ssafy.live.accessory.AccessoryTest]: [org.springframework.test.context.bean.override.BeanOverrideContextCustomizerFactory@600b9d27, org.springframework.test.context.web.socket.MockServerContainerContextCustomizerFactory@3688eb5b, org.springframework.test.context.support.DynamicPropertiesContextCustomizerFactory@69f1a286]
407  [main] TRACE o.s.t.c.s.DefaultTestContextBootstrapper -- Using ContextCustomizers for test class [com.ssafy.live.accessory.AccessoryTest]: [org.springframework.test.context.support.DynamicPropertiesContextCustomizer@0]
416  [main] TRACE o.s.t.c.s.ApplicationContextInitializerUtils -- Processing context initializers for configuration attributes [ContextConfigurationAttributes@20435c40 declaringClass = com.ssafy.live.accessory.AccessoryTest, classes = [accessory.AccessoryConfig], locations = [], inheritLocations = true, initializers = [], inheritInitializers = true, name = null, contextLoaderClass = org.springframework.test.context.ContextLoader]
420  [main] TRACE o.s.t.c.support.ActiveProfilesUtils -- Could not find an 'annotation declaring class' for annotation type [org.springframework.test.context.ActiveProfiles] and class [com.ssafy.live.accessory.AccessoryTest]
